start_date,end_date,category,start,stop,miles,purpose,day,month,route,trip_duration,hour,is_weekend,high_distance
2016-02-28 05:22:00,2016-02-28 05:38:00,Business,Whitebridge,Waverly Place,7.7,Meeting,Sunday,February,Whitebridge - Waverly Place,16.0,5.0,True,False
2016-02-28 09:26:00,2016-02-28 09:42:00,Business,Waverly Place,Whitebridge,6.8,Meeting,Sunday,February,Waverly Place - Whitebridge,16.0,9.0,True,False
2016-02-29 11:07:00,2016-02-29 11:14:00,Personal,Whitebridge,Westpark Place,2.1,Meeting,Monday,February,Whitebridge - Westpark Place,7.0,11.0,False,False
2016-02-29 11:30:00,2016-02-29 11:40:00,Business,Cary,Apex,3.8,Meeting,Monday,February,Cary - Apex,10.0,11.0,False,False
2016-02-29 12:36:00,2016-02-29 12:48:00,Business,Apex,Cary,5.6,Meeting,Monday,February,Apex - Cary,12.0,12.0,False,False
2016-02-29 14:55:00,2016-02-29 15:03:00,Business,Whitebridge,Hazelwood,2.6,Meeting,Monday,February,Whitebridge - Hazelwood,8.0,14.0,False,False
2016-02-29 16:40:00,2016-02-29 17:00:00,Business,Hazelwood,Whitebridge,6.6,Customer Visit,Monday,February,Hazelwood - Whitebridge,20.0,16.0,False,False
2016-03-01 18:47:00,2016-03-01 19:10:00,Business,Whitebridge,Wayne Ridge,8.0,Meal/Entertain,Tuesday,March,Whitebridge - Wayne Ridge,23.0,18.0,False,False
2016-03-01 21:27:00,2016-03-01 21:45:00,Business,Wayne Ridge,Whitebridge,8.0,Meeting,Tuesday,March,Wayne Ridge - Whitebridge,18.0,21.0,False,False
2016-03-03 09:45:00,2016-03-03 09:52:00,Personal,Whitebridge,Westpark Place,2.2,Meeting,Thursday,March,Whitebridge - Westpark Place,7.0,9.0,False,False
2016-03-03 11:04:00,2016-03-03 11:10:00,Business,Westpark Place,Whitebridge,2.3,Errand/Supplies,Thursday,March,Westpark Place - Whitebridge,6.0,11.0,False,False
2016-03-03 14:44:00,2016-03-03 14:58:00,Business,Whitebridge,Northwoods,5.2,Meal/Entertain,Thursday,March,Whitebridge - Northwoods,14.0,14.0,False,False
2016-03-03 15:27:00,2016-03-03 15:48:00,Business,Cary,Raleigh,7.6,Customer Visit,Thursday,March,Cary - Raleigh,21.0,15.0,False,False
2016-03-03 16:02:00,2016-03-03 16:42:00,Business,Raleigh,Cary,17.3,Meeting,Thursday,March,Raleigh - Cary,40.0,16.0,False,False
2016-03-04 07:47:00,2016-03-04 08:06:00,Business,Cary,Durham,9.9,Meeting,Friday,March,Cary - Durham,19.0,7.0,False,False
2016-03-04 09:46:00,2016-03-04 10:03:00,Business,Durham,Cary,9.9,Customer Visit,Friday,March,Durham - Cary,17.0,9.0,False,False
2016-03-04 11:46:00,2016-03-04 12:06:00,Business,Cary,Durham,10.4,Meeting,Friday,March,Cary - Durham,20.0,11.0,False,False
2016-03-04 13:03:00,2016-03-04 13:25:00,Business,Durham,Cary,10.9,Meeting,Friday,March,Durham - Cary,22.0,13.0,False,False
2016-03-04 13:40:00,2016-03-04 14:09:00,Business,Cary,Raleigh,15.7,Customer Visit,Friday,March,Cary - Raleigh,29.0,13.0,False,False
2016-03-04 15:56:00,2016-03-04 16:08:00,Business,Raleigh,Raleigh,4.9,Meal/Entertain,Friday,March,Raleigh - Raleigh,12.0,15.0,False,False
2016-03-04 16:16:00,2016-03-04 16:22:00,Business,Fayetteville Street,Depot Historic District,0.8,Errand/Supplies,Friday,March,Fayetteville Street - Depot Historic District,6.0,16.0,False,False
2016-03-04 16:43:00,2016-03-04 17:12:00,Business,Raleigh,Cary,13.5,Meeting,Friday,March,Raleigh - Cary,29.0,16.0,False,False
2016-03-04 19:02:00,2016-03-04 19:08:00,Business,Cary,Morrisville,1.9,Temporary Site,Friday,March,Cary - Morrisville,6.0,19.0,False,False
2016-03-04 19:16:00,2016-03-04 19:25:00,Business,Morrisville,Cary,2.0,Meal/Entertain,Friday,March,Morrisville - Cary,9.0,19.0,False,False
2016-03-05 11:44:00,2016-03-05 11:59:00,Business,Cary,Morrisville,6.5,Meal/Entertain,Saturday,March,Cary - Morrisville,15.0,11.0,True,False
2016-03-05 12:57:00,2016-03-05 13:12:00,Personal,Weston,Weston,4.2,Meeting,Saturday,March,Weston - Weston,15.0,12.0,True,False
2016-03-05 14:08:00,2016-03-05 14:18:00,Personal,Morrisville,Cary,3.5,Meeting,Saturday,March,Morrisville - Cary,10.0,14.0,True,False
2016-03-05 14:39:00,2016-03-05 15:01:00,Business,Whitebridge,Wayne Ridge,7.8,Meal/Entertain,Saturday,March,Whitebridge - Wayne Ridge,22.0,14.0,True,False
2016-03-05 16:52:00,2016-03-05 17:13:00,Business,Cary,Morrisville,7.8,Meal/Entertain,Saturday,March,Cary - Morrisville,21.0,16.0,True,False
2016-03-05 17:23:00,2016-03-05 17:34:00,Business,Morrisville,Cary,3.9,Meal/Entertain,Saturday,March,Morrisville - Cary,11.0,17.0,True,False
2016-03-07 09:10:00,2016-03-07 09:20:00,Business,Whitebridge,Edgehill Farms,2.8,Errand/Supplies,Monday,March,Whitebridge - Edgehill Farms,10.0,9.0,False,False
2016-03-07 09:23:00,2016-03-07 09:47:00,Business,Cary,Raleigh,12.4,Customer Visit,Monday,March,Cary - Raleigh,24.0,9.0,False,False
2016-03-07 12:10:00,2016-03-07 12:26:00,Business,Fayetteville Street,Meredith Townes,5.9,Customer Visit,Monday,March,Fayetteville Street - Meredith Townes,16.0,12.0,False,False
2016-03-07 13:57:00,2016-03-07 14:18:00,Business,Meredith Townes,Leesville Hollow,9.4,Meeting,Monday,March,Meredith Townes - Leesville Hollow,21.0,13.0,False,False
2016-03-07 15:19:00,2016-03-07 15:45:00,Business,Raleigh,Cary,11.9,Between Offices,Monday,March,Raleigh - Cary,26.0,15.0,False,False
2016-03-08 14:38:00,2016-03-08 14:55:00,Business,Whitebridge,Waverly Place,7.2,Between Offices,Tuesday,March,Whitebridge - Waverly Place,17.0,14.0,False,False
2016-03-08 15:35:00,2016-03-08 16:00:00,Business,Waverly Place,Whitebridge,7.6,Meal/Entertain,Tuesday,March,Waverly Place - Whitebridge,25.0,15.0,False,False
2016-03-08 16:13:00,2016-03-08 16:25:00,Personal,Whitebridge,Whitebridge,1.6,Meeting,Tuesday,March,Whitebridge - Whitebridge,12.0,16.0,False,False
2016-03-10 03:36:00,2016-03-10 03:53:00,Business,Cary,Morrisville,8.4,Meeting,Thursday,March,Cary - Morrisville,17.0,3.0,False,False
2016-03-10 10:08:00,2016-03-10 10:37:00,Business,East Austin,West University,12.8,Meeting,Thursday,March,East Austin - West University,29.0,10.0,False,False
2016-03-10 14:39:00,2016-03-10 14:55:00,Business,West University,South Congress,2.3,Meeting,Thursday,March,West University - South Congress,16.0,14.0,False,False
2016-03-10 16:18:00,2016-03-10 16:28:00,Business,South Congress,Arts District,1.6,Meeting,Thursday,March,South Congress - Arts District,10.0,16.0,False,False
2016-03-11 09:47:00,2016-03-11 09:59:00,Business,The Drag,Congress Ave District,2.0,Meal/Entertain,Friday,March,The Drag - Congress Ave District,12.0,9.0,False,False
2016-03-11 10:29:00,2016-03-11 10:36:00,Business,Congress Ave District,Downtown,0.8,Meeting,Friday,March,Congress Ave District - Downtown,7.0,10.0,False,False
2016-03-11 11:57:00,2016-03-11 12:04:00,Business,Downtown,Red River District,1.2,Meeting,Friday,March,Downtown - Red River District,7.0,11.0,False,False
2016-03-11 13:43:00,2016-03-11 13:51:00,Business,Red River District,Downtown,1.0,Meeting,Friday,March,Red River District - Downtown,8.0,13.0,False,False
2016-03-11 19:21:00,2016-03-11 19:35:00,Business,South Congress,The Drag,2.1,Meeting,Friday,March,South Congress - The Drag,14.0,19.0,False,False
2016-03-12 09:13:00,2016-03-12 09:22:00,Business,The Drag,South Congress,2.2,Meeting,Saturday,March,The Drag - South Congress,9.0,9.0,True,False
2016-03-12 18:27:00,2016-03-12 18:37:00,Personal,South Congress,The Drag,1.9,Meeting,Saturday,March,South Congress - The Drag,10.0,18.0,True,False
2016-03-13 09:07:00,2016-03-13 09:37:00,Business,The Drag,Convention Center District,5.7,Meal/Entertain,Sunday,March,The Drag - Convention Center District,30.0,9.0,True,False
2016-03-13 18:23:00,2016-03-13 18:43:00,Business,South Congress,North Austin,8.4,Meal/Entertain,Sunday,March,South Congress - North Austin,20.0,18.0,True,False
2016-03-13 20:07:00,2016-03-13 20:28:00,Business,Georgian Acres,The Drag,6.2,Meal/Entertain,Sunday,March,Georgian Acres - The Drag,21.0,20.0,True,False
2016-03-13 20:39:00,2016-03-13 20:58:00,Business,The Drag,North Austin,10.5,Meal/Entertain,Sunday,March,The Drag - North Austin,19.0,20.0,True,False
2016-03-13 21:11:00,2016-03-13 21:23:00,Business,North Austin,Coxville,7.2,Meal/Entertain,Sunday,March,North Austin - Coxville,12.0,21.0,True,False
2016-03-13 22:19:00,2016-03-13 22:39:00,Business,Coxville,The Drag,12.5,Meeting,Sunday,March,Coxville - The Drag,20.0,22.0,True,False
2016-03-14 08:34:00,2016-03-14 08:49:00,Business,The Drag,South Congress,2.0,Errand/Supplies,Monday,March,The Drag - South Congress,15.0,8.0,False,False
2016-03-14 18:39:00,2016-03-14 18:55:00,Business,South Congress,The Drag,2.7,Meeting,Monday,March,South Congress - The Drag,16.0,18.0,False,False
2016-03-15 08:45:00,2016-03-15 08:57:00,Business,The Drag,Convention Center District,2.0,Meal/Entertain,Tuesday,March,The Drag - Convention Center District,12.0,8.0,False,False
2016-03-15 20:48:00,2016-03-15 21:01:00,Business,Downtown,The Drag,2.8,Meal/Entertain,Tuesday,March,Downtown - The Drag,13.0,20.0,False,False
2016-03-16 11:34:00,2016-03-16 11:45:00,Business,The Drag,Congress Ave District,1.7,Meal/Entertain,Wednesday,March,The Drag - Congress Ave District,11.0,11.0,False,False
2016-03-16 14:44:00,2016-03-16 14:55:00,Business,Convention Center District,West University,2.0,Meeting,Wednesday,March,Convention Center District - West University,11.0,14.0,False,False
2016-03-16 18:43:00,2016-03-16 18:56:00,Business,West University,Congress Ave District,2.1,Meal/Entertain,Wednesday,March,West University - Congress Ave District,13.0,18.0,False,False
2016-03-17 00:33:00,2016-03-17 00:44:00,Personal,Downtown,The Drag,1.7,Meeting,Thursday,March,Downtown - The Drag,11.0,0.0,False,False
2016-03-17 12:52:00,2016-03-17 15:11:00,Business,Austin,Katy,136.0,Customer Visit,Thursday,March,Austin - Katy,139.0,12.0,False,True
2016-03-17 15:16:00,2016-03-17 15:58:00,Business,Katy,Houston,30.2,Meeting,Thursday,March,Katy - Houston,42.0,15.0,False,True
2016-03-17 17:20:00,2016-03-17 18:02:00,Business,Midtown,Alief,15.5,Meal/Entertain,Thursday,March,Midtown - Alief,42.0,17.0,False,False
2016-03-17 18:47:00,2016-03-17 19:09:00,Personal,Houston,Houston,4.9,Meeting,Thursday,March,Houston - Houston,22.0,18.0,False,False
2016-03-17 20:57:00,2016-03-17 21:28:00,Personal,Houston,Houston,12.6,Meeting,Thursday,March,Houston - Houston,31.0,20.0,False,False
2016-03-17 21:48:00,2016-03-17 22:04:00,Personal,Sharpstown,Midtown,10.4,Meeting,Thursday,March,Sharpstown - Midtown,16.0,21.0,False,False
2016-03-18 07:15:00,2016-03-18 07:21:00,Business,Midtown,Midtown,1.1,Meal/Entertain,Friday,March,Midtown - Midtown,6.0,7.0,False,False
2016-03-18 08:35:00,2016-03-18 08:43:00,Business,Midtown,Midtown,1.1,Meal/Entertain,Friday,March,Midtown - Midtown,8.0,8.0,False,False
2016-03-18 18:24:00,2016-03-18 19:08:00,Business,Midtown,Sharpstown,13.2,Meeting,Friday,March,Midtown - Sharpstown,44.0,18.0,False,False
2016-03-18 19:23:00,2016-03-18 19:29:00,Business,Sharpstown,Sharpstown,1.0,Errand/Supplies,Friday,March,Sharpstown - Sharpstown,6.0,19.0,False,False
2016-03-18 21:01:00,2016-03-18 21:15:00,Business,Sharpstown,Midtown,9.2,Customer Visit,Friday,March,Sharpstown - Midtown,14.0,21.0,False,False
2016-03-19 09:10:00,2016-03-19 09:25:00,Business,Midtown,Sharpstown,9.4,Meal/Entertain,Saturday,March,Midtown - Sharpstown,15.0,9.0,True,False
2016-03-19 12:50:00,2016-03-19 13:13:00,Business,Houston,Sugar Land,12.0,Customer Visit,Saturday,March,Houston - Sugar Land,23.0,12.0,True,False
2016-03-19 14:01:00,2016-03-19 14:57:00,Business,Sugar Land,Houston,35.1,Customer Visit,Saturday,March,Sugar Land - Houston,56.0,14.0,True,True
2016-03-19 15:34:00,2016-03-19 16:38:00,Business,Houston,Galveston,36.5,Meal/Entertain,Saturday,March,Houston - Galveston,64.0,15.0,True,True
2016-03-19 17:17:00,2016-03-19 17:32:00,Business,Galveston,Port Bolivar,3.1,Meal/Entertain,Saturday,March,Galveston - Port Bolivar,15.0,17.0,True,False
2016-03-19 17:37:00,2016-03-19 17:47:00,Business,Port Bolivar,Port Bolivar,2.1,Errand/Supplies,Saturday,March,Port Bolivar - Port Bolivar,10.0,17.0,True,False
2016-03-19 17:52:00,2016-03-19 18:00:00,Business,Port Bolivar,Port Bolivar,1.2,Meeting,Saturday,March,Port Bolivar - Port Bolivar,8.0,17.0,True,False
2016-03-19 18:53:00,2016-03-19 19:29:00,Business,Port Bolivar,Galveston,7.5,Meeting,Saturday,March,Port Bolivar - Galveston,36.0,18.0,True,False
2016-03-19 19:33:00,2016-03-19 20:39:00,Business,Galveston,Houston,57.0,Customer Visit,Saturday,March,Galveston - Houston,66.0,19.0,True,True
2016-03-20 07:37:00,2016-03-20 07:48:00,Business,Midtown,Washington Avenue,5.9,Meeting,Sunday,March,Midtown - Washington Avenue,11.0,7.0,True,False
2016-03-20 11:42:00,2016-03-20 11:56:00,Business,Washington Avenue,Midtown,6.2,Meeting,Sunday,March,Washington Avenue - Midtown,14.0,11.0,True,False
2016-03-20 17:08:00,2016-03-20 17:34:00,Business,Midtown,Sharpstown,10.4,Meeting,Sunday,March,Midtown - Sharpstown,26.0,17.0,True,False
2016-03-20 18:34:00,2016-03-20 18:40:00,Personal,Sharpstown,Briar Meadow,1.2,Meeting,Sunday,March,Sharpstown - Briar Meadow,6.0,18.0,True,False
2016-03-20 18:45:00,2016-03-20 19:06:00,Business,Briar Meadow,Midtown,9.6,Customer Visit,Sunday,March,Briar Meadow - Midtown,21.0,18.0,True,False
2016-03-21 10:21:00,2016-03-21 10:26:00,Personal,Midtown,Downtown,1.0,Meeting,Monday,March,Midtown - Downtown,5.0,10.0,False,False
2016-03-21 16:05:00,2016-03-21 16:13:00,Business,Downtown,Midtown,0.9,Meal/Entertain,Monday,March,Downtown - Midtown,8.0,16.0,False,False
2016-03-21 18:59:00,2016-03-21 19:15:00,Business,Midtown,Sharpstown,8.8,Meeting,Monday,March,Midtown - Sharpstown,16.0,18.0,False,False
2016-03-21 20:18:00,2016-03-21 20:55:00,Business,Sharpstown,Midtown,25.6,Meal/Entertain,Monday,March,Sharpstown - Midtown,37.0,20.0,False,True
2016-03-22 06:17:00,2016-03-22 06:43:00,Business,Midtown,Greater Greenspoint,23.0,Meal/Entertain,Tuesday,March,Midtown - Greater Greenspoint,26.0,6.0,False,True
2016-03-22 12:06:00,2016-03-22 12:24:00,Personal,Morrisville,Cary,8.1,Meeting,Tuesday,March,Morrisville - Cary,18.0,12.0,False,False
2016-03-22 19:12:00,2016-03-22 19:25:00,Personal,Whitebridge,Whitebridge,1.4,Meeting,Tuesday,March,Whitebridge - Whitebridge,13.0,19.0,False,False
2016-03-23 14:37:00,2016-03-23 14:42:00,Personal,Whitebridge,Preston,1.7,Meeting,Wednesday,March,Whitebridge - Preston,5.0,14.0,False,False
2016-03-23 14:53:00,2016-03-23 14:59:00,Personal,Preston,Whitebridge,1.6,Meeting,Wednesday,March,Preston - Whitebridge,6.0,14.0,False,False
2016-03-24 19:47:00,2016-03-24 19:54:00,Personal,Whitebridge,Westpark Place,2.0,Meeting,Thursday,March,Whitebridge - Westpark Place,7.0,19.0,False,False
2016-03-24 20:34:00,2016-03-24 20:40:00,Business,Westpark Place,Whitebridge,2.2,Meeting,Thursday,March,Westpark Place - Whitebridge,6.0,20.0,False,False
2016-03-25 13:24:00,2016-03-25 16:22:00,Business,Cary,Latta,144.0,Customer Visit,Friday,March,Cary - Latta,178.0,13.0,False,True
2016-03-25 16:52:00,2016-03-25 22:22:00,Business,Latta,Jacksonville,310.3,Customer Visit,Friday,March,Latta - Jacksonville,330.0,16.0,False,True
2016-03-25 22:54:00,2016-03-26 01:39:00,Business,Jacksonville,Kissimmee,201.0,Meeting,Friday,March,Jacksonville - Kissimmee,165.0,22.0,False,True
2016-03-26 14:05:00,2016-03-26 14:29:00,Personal,Couples Glen,Isles of Buena Vista,6.7,Meeting,Saturday,March,Couples Glen - Isles of Buena Vista,24.0,14.0,True,False
2016-03-26 15:19:00,2016-03-26 15:49:00,Personal,Kissimmee,Orlando,8.8,Meeting,Saturday,March,Kissimmee - Orlando,30.0,15.0,True,False
2016-03-26 16:26:00,2016-03-26 16:30:00,Personal,Lake Reams,Lake Reams,1.2,Meeting,Saturday,March,Lake Reams - Lake Reams,4.0,16.0,True,False
2016-03-27 00:31:00,2016-03-27 00:40:00,Business,Lake Reams,Lake Reams,2.1,Errand/Supplies,Sunday,March,Lake Reams - Lake Reams,9.0,0.0,True,False
2016-03-27 01:11:00,2016-03-27 01:23:00,Business,Orlando,Kissimmee,6.6,Meal/Entertain,Sunday,March,Orlando - Kissimmee,12.0,1.0,True,False
2016-03-27 15:31:00,2016-03-27 15:56:00,Business,Kissimmee,Orlando,6.1,Customer Visit,Sunday,March,Kissimmee - Orlando,25.0,15.0,True,False
2016-03-27 21:26:00,2016-03-27 21:41:00,Personal,Orlando,Orlando,6.9,Meeting,Sunday,March,Orlando - Orlando,15.0,21.0,True,False
2016-03-27 23:04:00,2016-03-27 23:18:00,Personal,Orlando,Kissimmee,7.3,Meeting,Sunday,March,Orlando - Kissimmee,14.0,23.0,True,False
2016-03-28 12:29:00,2016-03-28 12:42:00,Personal,Kissimmee,Orlando,3.6,Meeting,Monday,March,Kissimmee - Orlando,13.0,12.0,False,False
2016-03-28 19:30:00,2016-03-28 20:23:00,Personal,Couples Glen,Vista East,27.2,Meeting,Monday,March,Couples Glen - Vista East,53.0,19.0,False,True
2016-03-28 22:55:00,2016-03-28 23:26:00,Personal,Orlando,Kissimmee,25.7,Meeting,Monday,March,Orlando - Kissimmee,31.0,22.0,False,True
2016-03-29 15:27:00,2016-03-29 16:11:00,Personal,Kissimmee,Orlando,13.6,Meeting,Tuesday,March,Kissimmee - Orlando,44.0,15.0,False,False
2016-03-29 18:20:00,2016-03-29 18:39:00,Personal,Sand Lake Commons,Sky Lake,6.2,Meeting,Tuesday,March,Sand Lake Commons - Sky Lake,19.0,18.0,False,False
2016-03-29 20:29:00,2016-03-29 20:44:00,Personal,Sky Lake,Sand Lake Commons,6.0,Meeting,Tuesday,March,Sky Lake - Sand Lake Commons,15.0,20.0,False,False
2016-03-29 23:04:00,2016-03-29 23:21:00,Personal,Orlando,Kissimmee,13.8,Meeting,Tuesday,March,Orlando - Kissimmee,17.0,23.0,False,False
2016-03-30 22:05:00,2016-03-30 22:55:00,Business,Orlando,Kissimmee,28.8,Meal/Entertain,Wednesday,March,Orlando - Kissimmee,50.0,22.0,False,True
2016-03-31 12:47:00,2016-03-31 13:22:00,Business,Kissimmee,Orlando,16.1,Temporary Site,Thursday,March,Kissimmee - Orlando,35.0,12.0,False,False
2016-03-31 14:37:00,2016-03-31 15:09:00,Business,Orlando,Kissimmee,16.4,Meal/Entertain,Thursday,March,Orlando - Kissimmee,32.0,14.0,False,False
2016-04-01 13:43:00,2016-04-01 14:01:00,Business,Kissimmee,Kissimmee,11.0,Meeting,Friday,April,Kissimmee - Kissimmee,18.0,13.0,False,False
2016-04-01 14:36:00,2016-04-01 15:24:00,Business,Kissimmee,Orlando,15.5,Customer Visit,Friday,April,Kissimmee - Orlando,48.0,14.0,False,False
2016-04-01 16:01:00,2016-04-01 16:49:00,Business,Orlando,Kissimmee,20.3,Meeting,Friday,April,Orlando - Kissimmee,48.0,16.0,False,True
2016-04-01 16:52:00,2016-04-01 16:57:00,Personal,Kissimmee,Kissimmee,0.7,Meeting,Friday,April,Kissimmee - Kissimmee,5.0,16.0,False,False
2016-04-02 08:48:00,2016-04-02 09:04:00,Personal,Kissimmee,Kissimmee,5.5,Meeting,Saturday,April,Kissimmee - Kissimmee,16.0,8.0,True,False
2016-04-02 11:01:00,2016-04-02 11:16:00,Personal,Kissimmee,Kissimmee,5.1,Meeting,Saturday,April,Kissimmee - Kissimmee,15.0,11.0,True,False
2016-04-02 12:21:00,2016-04-02 14:47:00,Business,Kissimmee,Daytona Beach,77.3,Customer Visit,Saturday,April,Kissimmee - Daytona Beach,146.0,12.0,True,True
2016-04-02 16:57:00,2016-04-02 18:09:00,Business,Daytona Beach,Jacksonville,80.5,Customer Visit,Saturday,April,Daytona Beach - Jacksonville,72.0,16.0,True,True
2016-04-02 19:38:00,2016-04-02 22:36:00,Business,Jacksonville,Ridgeland,174.2,Customer Visit,Saturday,April,Jacksonville - Ridgeland,178.0,19.0,True,True
2016-04-02 23:11:00,2016-04-03 01:34:00,Business,Ridgeland,Florence,144.0,Meeting,Saturday,April,Ridgeland - Florence,143.0,23.0,True,True
2016-04-03 02:00:00,2016-04-03 04:16:00,Business,Florence,Cary,159.3,Meeting,Sunday,April,Florence - Cary,136.0,2.0,True,True
2016-04-05 21:39:00,2016-04-05 21:55:00,Business,Whitebridge,Wayne Ridge,7.9,Meal/Entertain,Tuesday,April,Whitebridge - Wayne Ridge,16.0,21.0,False,False
2016-04-06 00:19:00,2016-04-06 00:39:00,Business,Wayne Ridge,Whitebridge,8.0,Meal/Entertain,Wednesday,April,Wayne Ridge - Whitebridge,20.0,0.0,False,False
2016-04-07 18:20:00,2016-04-07 18:39:00,Business,Cary,Morrisville,6.1,Meal/Entertain,Thursday,April,Cary - Morrisville,19.0,18.0,False,False
2016-04-07 19:45:00,2016-04-07 20:00:00,Business,Morrisville,Cary,6.1,Errand/Supplies,Thursday,April,Morrisville - Cary,15.0,19.0,False,False
2016-04-08 12:30:00,2016-04-08 12:48:00,Business,Cary,Durham,10.5,Meeting,Friday,April,Cary - Durham,18.0,12.0,False,False
2016-04-08 13:34:00,2016-04-08 13:51:00,Business,Durham,Cary,8.7,Meal/Entertain,Friday,April,Durham - Cary,17.0,13.0,False,False
2016-04-08 13:55:00,2016-04-08 14:03:00,Business,Westpark Place,Whitebridge,1.8,Errand/Supplies,Friday,April,Westpark Place - Whitebridge,8.0,13.0,False,False
2016-04-08 14:43:00,2016-04-08 15:20:00,Business,Cary,Raleigh,19.1,Meeting,Friday,April,Cary - Raleigh,37.0,14.0,False,False
2016-04-08 16:05:00,2016-04-08 16:47:00,Business,Raleigh,Cary,18.6,Meeting,Friday,April,Raleigh - Cary,42.0,16.0,False,False
2016-04-12 09:15:00,2016-04-12 09:26:00,Business,Whitebridge,Edgehill Farms,2.8,Errand/Supplies,Tuesday,April,Whitebridge - Edgehill Farms,11.0,9.0,False,False
2016-04-12 09:34:00,2016-04-12 09:53:00,Business,Cary,Raleigh,8.9,Meeting,Tuesday,April,Cary - Raleigh,19.0,9.0,False,False
2016-04-12 10:58:00,2016-04-12 11:18:00,Business,Meredith,Cedar Hill,7.5,Customer Visit,Tuesday,April,Meredith - Cedar Hill,20.0,10.0,False,False
2016-04-12 12:22:00,2016-04-12 12:44:00,Business,Raleigh,Morrisville,15.9,Meeting,Tuesday,April,Raleigh - Morrisville,22.0,12.0,False,False
2016-04-12 13:42:00,2016-04-12 14:01:00,Business,Morrisville,Cary,6.5,Meal/Entertain,Tuesday,April,Morrisville - Cary,19.0,13.0,False,False
2016-04-14 07:29:00,2016-04-14 08:09:00,Business,Cary,Holly Springs,15.3,Temporary Site,Thursday,April,Cary - Holly Springs,40.0,7.0,False,False
2016-04-14 16:00:00,2016-04-14 16:43:00,Business,Holly Springs,Cary,13.7,Temporary Site,Thursday,April,Holly Springs - Cary,43.0,16.0,False,False
2016-04-15 11:36:00,2016-04-15 12:07:00,Business,Cary,Raleigh,11.9,Temporary Site,Friday,April,Cary - Raleigh,31.0,11.0,False,False
2016-04-15 12:29:00,2016-04-15 12:32:00,Business,Meredith Townes,Harden Place,1.4,Errand/Supplies,Friday,April,Meredith Townes - Harden Place,3.0,12.0,False,False
2016-04-15 14:31:00,2016-04-15 15:01:00,Business,Raleigh,Cary,15.2,Meeting,Friday,April,Raleigh - Cary,30.0,14.0,False,False
2016-04-16 12:59:00,2016-04-16 13:17:00,Business,Cary,Morrisville,6.0,Errand/Supplies,Saturday,April,Cary - Morrisville,18.0,12.0,True,False
2016-04-16 15:10:00,2016-04-16 15:26:00,Business,Morrisville,Cary,6.1,Meal/Entertain,Saturday,April,Morrisville - Cary,16.0,15.0,True,False
2016-04-19 17:44:00,2016-04-19 18:08:00,Business,Whitebridge,Wayne Ridge,8.2,Meal/Entertain,Tuesday,April,Whitebridge - Wayne Ridge,24.0,17.0,False,False
2016-04-19 19:57:00,2016-04-19 20:19:00,Business,Wayne Ridge,Whitebridge,8.0,Meal/Entertain,Tuesday,April,Wayne Ridge - Whitebridge,22.0,19.0,False,False
2016-04-22 08:25:00,2016-04-22 09:04:00,Business,Cary,Raleigh,13.6,Meeting,Friday,April,Cary - Raleigh,39.0,8.0,False,False
2016-04-22 10:10:00,2016-04-22 10:40:00,Business,Raleigh,Cary,22.5,Meeting,Friday,April,Raleigh - Cary,30.0,10.0,False,True
2016-04-22 12:08:00,2016-04-22 12:28:00,Business,Cary,Durham,10.4,Meeting,Friday,April,Cary - Durham,20.0,12.0,False,False
2016-04-22 13:02:00,2016-04-22 13:26:00,Business,Durham,Cary,10.0,Meeting,Friday,April,Durham - Cary,24.0,13.0,False,False
2016-04-23 17:03:00,2016-04-23 17:16:00,Business,Whitebridge,Tanglewood,6.0,Meal/Entertain,Saturday,April,Whitebridge - Tanglewood,13.0,17.0,True,False
2016-04-23 18:49:00,2016-04-23 19:05:00,Business,Tanglewood,Whitebridge,6.5,Meal/Entertain,Saturday,April,Tanglewood - Whitebridge,16.0,18.0,True,False
2016-04-24 19:07:00,2016-04-24 19:16:00,Business,Cary,Morrisville,3.1,Errand/Supplies,Sunday,April,Cary - Morrisville,9.0,19.0,True,False
2016-04-24 19:46:00,2016-04-24 19:52:00,Business,Chessington,Chessington,1.9,Errand/Supplies,Sunday,April,Chessington - Chessington,6.0,19.0,True,False
2016-04-24 21:41:00,2016-04-24 21:50:00,Business,Morrisville,Cary,4.2,Between Offices,Sunday,April,Morrisville - Cary,9.0,21.0,True,False
2016-04-27 13:30:00,2016-04-27 13:40:00,Business,Whitebridge,Burtrose,4.9,Between Offices,Wednesday,April,Whitebridge - Burtrose,10.0,13.0,False,False
2016-04-27 14:13:00,2016-04-27 14:25:00,Business,Burtrose,Whitebridge,4.8,Between Offices,Wednesday,April,Burtrose - Whitebridge,12.0,14.0,False,False
2016-04-28 12:09:00,2016-04-28 12:34:00,Business,Cary,Raleigh,12.4,Customer Visit,Thursday,April,Cary - Raleigh,25.0,12.0,False,False
2016-04-28 13:30:00,2016-04-28 13:49:00,Business,Raleigh,Cary,32.8,Customer Visit,Thursday,April,Raleigh - Cary,19.0,13.0,False,True
2016-04-28 22:10:00,2016-04-28 22:28:00,Business,Morrisville,Cary,5.5,Customer Visit,Thursday,April,Morrisville - Cary,18.0,22.0,False,False
2016-04-29 11:44:00,2016-04-29 12:01:00,Business,Cary,Durham,9.9,Meeting,Friday,April,Cary - Durham,17.0,11.0,False,False
2016-04-29 13:13:00,2016-04-29 13:34:00,Business,Durham,Cary,10.0,Meeting,Friday,April,Durham - Cary,21.0,13.0,False,False
